emotion_practice,emotion_comp,file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,istr_loop_practice.thisRepN,istr_loop_practice.thisTrialN,istr_loop_practice.thisN,istr_loop_practice.thisIndex,loop_emotion_identication.thisRepN,loop_emotion_identication.thisTrialN,loop_emotion_identication.thisN,loop_emotion_identication.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,random_by_pt_num.thisRepN,random_by_pt_num.thisTrialN,random_by_pt_num.thisN,random_by_pt_num.thisIndex,loop_itr_exp.thisRepN,loop_itr_exp.thisTrialN,loop_itr_exp.thisN,loop_itr_exp.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,wheelresp_angle,wheelresp_cake,wheelresp_norm,wheelresp_emotion,wheelresp_level,Wheelresp.x,Wheelresp.y,Wheelresp.leftButton,Wheelresp.midButton,Wheelresp.rightButton,Wheelresp.time,Wheelresp.clicked_name,Wheelresp.started,Wheelresp.stopped,file_emotion,wheelresp.x,wheelresp.y,wheelresp.leftButton,wheelresp.midButton,wheelresp.rightButton,wheelresp.time,wheelresp.clicked_name,wheelresp.started,wheelresp.stopped,compound_angle,compound_cake,compound_norm,compound_emotion,compound_level,compound.x,compound.y,compound.leftButton,compound.midButton,compound.rightButton,compound.time,compound.clicked_name,compound.started,compound.stopped,kb_end_training.keys,kb_end_training.rt,participant,session,group,age,gender,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
,,stimoli/02.subtle/JM2_Neutral.wmv,neutral,subtle,maschio,8,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,27,12.15494169722223,soddisfazione,66.49060083951716,soddisfazione,2,,,,,,,,,,neutral,[-277.0],[14.0],[1],[0],[0],[2.9239536775232864],['soddisfazione_2'],0.015777519204789314,None,0.16901360862850212,soddisfazione,342.49671531271656,neutral,1,[336.0],[2.0],[1],[0],[0],[1.674217952204799],['neutral_5'],0.004935842830946058,None,n,5.801525988023059,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/02.subtle/JF1_Disgust.wmv,disgusted,subtle,femmina,5,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,8,142.5350637233281,disgusto,134.80726983364065,disgusto,4,,,,,,,,,,disgusted,[-449.0],[82.0],[1],[0],[0],[5.3364768336300585],['disgusto_4'],0.015879508705893386,None,-0.16802233216643697,soglievo,342.50255473499755,neutral,1,[340.0],[-2.0],[1],[0],[0],[2.1413426949859513],['neutral_5'],0.005725138936895746,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/01.full/M03-Disgust-Face Forward.wmv,disgusted,full,maschio,4,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,39,143.88065915052024,disgusto,137.41178988718545,disgusto,4,,,,,,,,,,disgusted,[-453.0],[81.0],[1],[0],[0],[3.622623131475393],['disgusto_4'],0.015365712540869936,None,8.286614915828604,soddisfazione,355.94522050450405,rabbia,3,[324.0],[97.0],[1],[0],[0],[2.1091945138628034],['rabbia_7'],0.0058649735983635765,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/01.full/M03-Joy-Face Forward.wmv,happy,full,maschio,4,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,43,33.57289840605487,gioia,135.6244815658294,gioia,4,,,,,,,,,,happy,[-229.0],[75.0],[1],[0],[0],[4.304857522591647],['gioia_4'],0.01545455245195626,None,1.2390285158735312,soddisfazione,343.0699637100281,soddisfazione,3,[444.0],[17.0],[1],[0],[0],[7.273654829042698],['soddisfazione_7'],0.005756248941679587,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/02.subtle/JM1_Happiness.wmv,happy,subtle,maschio,7,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,14,-10.669782804496677,soglievo,140.42791745233566,sollievo,4,,,,,,,,,,happy,[-204.0],[-26.0],[1],[0],[0],[1.8697270145171387],['sollievo_4'],0.01574223981765499,None,0.759846425610507,soddisfazione,342.7477206342881,soddisfazione,2,[412.0],[10.0],[1],[0],[0],[1.7929654826477872],['soddisfazione_6'],0.005860162772705735,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/01.full/M03-Anger-Face Forward.wmv,angry,full,maschio,4,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,5,5,35,101.88865803962798,rabbia,135.9154148726332,rabbia,4,,,,,,,,,,angry,[-370.0],[133.0],[1],[0],[0],[12.23192027628238],['rabbia_4'],0.015463532659850898,None,7.947715313731303,soddisfazione,353.0354089889568,disprezzo,3,[274.0],[86.0],[1],[0],[0],[1.6245484238454537],['disprezzo_7'],0.005492294981650048,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/01.full/F03-Disgust-Face Forward.wmv,disgusted,full,femmina,2,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,6,6,37,146.6114864238885,disgusto,105.39449701004318,disgusto,3,,,,,,,,,,disgusted,[-430.0],[58.0],[1],[0],[0],[3.37288836832181],['disgusto_3'],0.015446534409647938,None,7.2255743610233,soddisfazione,351.64328516267733,disprezzo,3,[289.0],[80.0],[1],[0],[0],[5.587501218742318],['disprezzo_7'],0.005741495743450287,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/01.full/F01-Neutral-Face Forward.wmv,neutral,full,femmina,1,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,7,7,52,-33.690067525979785,speranza,3.605551275463989,neutral,1,,,,,,,,,,neutral,[-339.0],[-2.0],[1],[0],[0],[2.235835646805981],['neutral_1'],0.015464815546465616,None,-0.4139796420965884,soglievo,342.5478068824847,neutral,1,[350.0],[-5.0],[1],[0],[0],[1.3457909125431797],['neutral_5'],0.0055102553972119495,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/01.full/M02-Fear-Face Forward.wmv,fear,full,maschio,3,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,8,8,30,-121.492161124727,paura,130.17296186228538,paura,4,,,,,,,,,,fear,[-410.0],[-111.0],[1],[0],[0],[7.10014759612659],['paura_4'],0.015452628121920498,None,-0.4250350779087667,soglievo,342.5215321698769,neutral,1,"[346.0, 332.0]","[-15.0, -5.0]","[1, 1]","[0, 0]","[0, 0]","[6.0553620178268375, 6.558162559718312]",['neutral_5'],0.0057931319374802115,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/01.full/M02-Joy-Face Forward.wmv,happy,full,maschio,3,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,9,9,42,12.757532160876679,soddisfazione,108.6830253535482,soddisfazione,3,,,,,,,,,,happy,[-236.0],[24.0],[1],[0],[0],[1.6337566645970583],['soddisfazione_3'],0.015791951681194405,None,-1.4415762759926731,soglievo,343.1297130823852,sollievo,2,[413.0],[-19.0],[1],[0],[0],[4.5255474077989675],['sollievo_6'],0.005778058017085641,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
